food_id,food_name,category,serving_size_g,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,water_g,cholesterol_mg,sodium_mg,potassium_mg,calcium_mg,iron_mg,magnesium_mg,phosphorus_mg,zinc_mg,vitamin_a_mcg,vitamin_c_mg,vitamin_d_mcg,vitamin_b12_mcg,calorie_density,protein_ratio,carb_ratio,fat_ratio,high_protein,low_carb,high_fiber,low_fat,high_sodium,text,meal_type,cuisine,protein_density,fat_density,carb_density,energy_density,is_vegan,is_vegetarian,is_halal,search_text
168997,"Raspberries, wild (Northern Plains Indians)",American Indian/Alaska Native Foods,130.0,261.0,1.12,13.85,0.28,7.5,5.54,84.48,0.0,4.0,175.0,36.0,0.64,26.0,41.0,0.47,2.0,26.4,0.0,0.0,2.008,0.0043,0.0531,0.0011,0,1,1,1,0,"Raspberries, wild (Northern Plains Indians) American Indian/Alaska Native Foods",Lunch,Unknown,0.008615384615384617,0.002153846153846154,0.10653846153846154,17.114754098360656,False,False,False,"Raspberries, wild (Northern Plains Indians) American Indian/Alaska Native Foods Unknown"
168217,Raspberry juice concentrate,Fruits and Fruit Juices,100.0,924.0,3.04,53.19,1.34,1.1,38.21,41.15,0.0,10.0,1178.0,97.0,1.16,112.0,100.0,1.29,0.0,38.1,0.0,0.0,9.24,0.0033,0.0576,0.0015,0,0,0,1,0,Raspberry juice concentrate Fruits and Fruit Juices,Snack,Unknown,0.0304,0.0134,0.5318999999999999,16.0500260552371,False,False,False,Raspberry juice concentrate Fruits and Fruit Juices Unknown
172113,"Ravioli, cheese with tomato sauce, frozen, not prepared, includes regular and light entrees","Meals, Entrees, and Side Dishes",159.0,464.0,4.52,17.31,2.61,1.4,4.09,74.33,11.0,280.0,233.0,79.0,0.93,20.0,78.0,0.43,35.0,2.8,0.1,0.14,2.918,0.0097,0.0373,0.0056,0,0,0,1,0,"Ravioli, cheese with tomato sauce, frozen, not prepared, includes regular and light entrees Meals, Entrees, and Side Dishes",Breakfast,Unknown,0.02842767295597484,0.01641509433962264,0.10886792452830188,18.98527004909984,False,False,False,"Ravioli, cheese with tomato sauce, frozen, not prepared, includes regular and light entrees Meals, Entrees, and Side Dishes Unknown"
173328,"Ravioli, cheese-filled, canned","Meals, Entrees, and Side Dishes",242.0,324.0,2.48,13.64,1.45,1.3,3.72,80.91,3.0,306.0,232.0,33.0,0.74,15.0,50.0,0.36,10.0,0.0,0.0,0.03,1.339,0.0077,0.0421,0.0045,0,1,0,1,0,"Ravioli, cheese-filled, canned Meals, Entrees, and Side Dishes",Breakfast,Unknown,0.010247933884297521,0.005991735537190082,0.056363636363636366,18.440523619806488,False,False,False,"Ravioli, cheese-filled, canned Meals, Entrees, and Side Dishes Unknown"
173329,"Ravioli, meat-filled, with tomato sauce or meat sauce, canned","Meals, Entrees, and Side Dishes",262.0,405.0,3.24,13.26,3.41,1.5,1.97,79.12,5.0,283.0,178.0,12.0,1.09,12.0,40.0,0.39,14.0,0.0,0.0,0.15,1.546,0.008,0.0327,0.0084,0,1,0,1,0,"Ravioli, meat-filled, with tomato sauce or meat sauce, canned Meals, Entrees, and Side Dishes",Lunch,Unknown,0.01236641221374046,0.013015267175572519,0.05061068702290076,20.34153691612255,False,False,False,"Ravioli, meat-filled, with tomato sauce or meat sauce, canned Meals, Entrees, and Side Dishes Unknown"
172213,Reddi Wip Fat Free Whipped Topping,Dairy and Egg Products,75.0,149.0,3.0,25.0,5.0,0.4,16.0,66.44,16.0,72.0,108.0,108.0,0.03,8.0,68.0,0.31,49.0,0.0,0.0,1.48,1.987,0.0201,0.1678,0.0336,0,0,0,1,0,Reddi Wip Fat Free Whipped Topping Dairy and Egg Products,Snack,Unknown,0.04,0.06666666666666667,0.3333333333333333,4.515151515151516,False,False,False,Reddi Wip Fat Free Whipped Topping Dairy and Egg Products Unknown
2758984,"Refried beans, canned (pinto)",Legumes and Legume Products,100.0,0.0,0.0,0.0,0.0,3.868,0.0,79.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,"Refried beans, canned (pinto) Legumes and Legume Products",Snack,Unknown,0.0,0.0,0.0,0.0,False,False,False,"Refried beans, canned (pinto) Legumes and Legume Products Unknown"
172465,"Refried beans, canned, fat-free",Legumes and Legume Products,445.0,79.0,5.34,13.5,0.45,4.7,0.61,78.69,0.0,350.0,344.0,34.0,1.62,38.0,111.0,0.65,0.0,0.9,0.0,0.0,0.178,0.0676,0.1709,0.0057,0,1,0,1,0,"Refried beans, canned, fat-free Legumes and Legume Products",Snack,Unknown,0.012,0.0010112359550561798,0.030337078651685393,4.095386210471747,False,False,False,"Refried beans, canned, fat-free Legumes and Legume Products Unknown"
172438,"Refried beans, canned, traditional style",Legumes and Legume Products,442.0,379.0,4.98,13.55,2.01,3.7,0.54,77.75,0.0,370.0,319.0,29.0,1.44,35.0,92.0,0.58,0.0,6.0,0.0,0.0,0.857,0.0131,0.0358,0.0053,0,1,0,1,0,"Refried beans, canned, traditional style Legumes and Legume Products",Lunch,Unknown,0.011266968325791856,0.004547511312217194,0.03065610859728507,18.45180136319377,False,False,False,"Refried beans, canned, traditional style Legumes and Legume Products Unknown"
174298,"Refried beans, canned, traditional, reduced sodium",Legumes and Legume Products,238.0,89.0,4.98,13.55,2.01,3.7,0.54,77.75,0.0,138.0,319.0,29.0,1.44,35.0,92.0,0.58,0.0,0.8,0.0,0.0,0.374,0.056,0.1522,0.0226,0,1,0,1,0,"Refried beans, canned, traditional, reduced sodium Legumes and Legume Products",Snack,Unknown,0.02092436974789916,0.008445378151260504,0.0569327731092437,4.33300876338851,False,False,False,"Refried beans, canned, traditional, reduced sodium Legumes and Legume Products Unknown"
2758985,"Refried beans, canned, vegetarian",Legumes and Legume Products,100.0,0.0,0.0,0.0,0.0,3.91,0.0,77.53,0.0,281.0,337.0,31.0,1.535,35.3,94.25,0.6095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,"Refried beans, canned, vegetarian Legumes and Legume Products",Snack,Unknown,0.0,0.0,0.0,0.0,False,False,False,"Refried beans, canned, vegetarian Legumes and Legume Products Unknown"
168789,"Rennin, chocolate, dry mix, prepared with 2% milk",Sweets,142.0,85.0,3.24,13.47,2.06,0.5,0.0,80.39,7.0,52.0,182.0,126.0,0.3,20.0,98.0,0.51,50.0,0.9,0.9,0.33,0.599,0.0381,0.1585,0.0242,0,1,0,1,0,"Rennin, chocolate, dry mix, prepared with 2% milk Sweets",Breakfast,Unknown,0.022816901408450704,0.014507042253521127,0.09485915492957747,4.528502930207779,False,False,False,"Rennin, chocolate, dry mix, prepared with 2% milk Sweets Unknown"
169617,"Rennin, chocolate, dry mix, prepared with whole milk",Sweets,142.0,96.0,3.2,13.34,3.34,0.5,0.0,79.29,12.0,51.0,179.0,124.0,0.3,20.0,97.0,0.5,27.0,0.8,0.9,0.32,0.676,0.0333,0.139,0.0348,0,1,0,1,0,"Rennin, chocolate, dry mix, prepared with whole milk Sweets",Breakfast,Unknown,0.022535211267605635,0.02352112676056338,0.09394366197183099,4.828973843058351,False,False,False,"Rennin, chocolate, dry mix, prepared with whole milk Sweets Unknown"
168790,"Rennin, vanilla, dry mix, prepared with 2% milk",Sweets,142.0,77.0,3.06,12.34,1.77,0.0,0.0,82.11,7.0,46.0,142.0,121.0,0.05,13.0,95.0,0.36,51.0,0.9,0.9,0.33,0.542,0.0397,0.1603,0.023,0,1,0,1,0,"Rennin, vanilla, dry mix, prepared with 2% milk Sweets",Breakfast,Unknown,0.021549295774647887,0.012464788732394367,0.08690140845070422,4.48456610366919,False,False,False,"Rennin, vanilla, dry mix, prepared with 2% milk Sweets Unknown"
168793,"Rennin, vanilla, dry mix, prepared with whole milk",Sweets,100.0,89.0,3.03,12.21,3.07,0.0,0.0,80.98,13.0,46.0,140.0,119.0,0.05,12.0,93.0,0.35,27.0,0.9,0.9,0.33,0.89,0.034,0.1372,0.0345,0,1,0,1,0,"Rennin, vanilla, dry mix, prepared with whole milk Sweets",Breakfast,Unknown,0.030299999999999997,0.030699999999999998,0.12210000000000001,4.860731840524304,False,False,False,"Rennin, vanilla, dry mix, prepared with whole milk Sweets Unknown"
168072,"Restaurant, Chinese, beef and vegetables",Restaurant Foods,574.0,440.0,7.08,7.29,5.3,1.5,2.41,78.82,14.0,409.0,204.0,22.0,1.11,15.0,76.0,1.5,63.0,11.6,0.1,0.48,0.767,0.0161,0.0166,0.012,0,1,0,0,0,"Restaurant, Chinese, beef and vegetables Restaurant Foods",Dinner,Unknown,0.012334494773519163,0.009233449477351916,0.012700348432055749,22.369089984748346,False,False,False,"Restaurant, Chinese, beef and vegetables Restaurant Foods Unknown"
167678,"Restaurant, Chinese, chicken and vegetables",Restaurant Foods,693.0,399.0,8.18,5.38,4.56,0.9,2.93,80.24,21.0,413.0,185.0,20.0,0.56,15.0,73.0,0.43,56.0,8.1,0.0,0.07,0.576,0.0205,0.0135,0.0114,0,1,0,1,0,"Restaurant, Chinese, chicken and vegetables Restaurant Foods",Lunch,Unknown,0.011803751803751804,0.006580086580086579,0.007763347763347763,22.019867549668877,False,False,False,"Restaurant, Chinese, chicken and vegetables Restaurant Foods Unknown"
168083,"Restaurant, Chinese, chicken chow mein",Restaurant Foods,604.0,85.0,6.76,8.29,2.8,1.0,1.74,81.01,16.0,311.0,124.0,21.0,0.67,11.0,54.0,0.32,19.0,2.0,0.0,0.07,0.141,0.0795,0.0975,0.0329,0,1,0,1,0,"Restaurant, Chinese, chicken chow mein Restaurant Foods",Snack,Unknown,0.01119205298013245,0.004635761589403973,0.013725165562913906,4.761904761904763,False,False,False,"Restaurant, Chinese, chicken chow mein Restaurant Foods Unknown"
167667,"Restaurant, Chinese, egg rolls, assorted",Restaurant Foods,89.0,1045.0,8.28,27.29,11.94,2.6,0.0,50.6,16.0,468.0,165.0,40.0,1.41,18.0,85.0,0.62,0.0,0.0,0.0,0.44,11.742,0.0079,0.0261,0.0114,0,0,0,0,0,"Restaurant, Chinese, egg rolls, assorted Restaurant Foods",Breakfast,Unknown,0.09303370786516853,0.13415730337078652,0.30662921348314603,21.99536939591665,False,False,False,"Restaurant, Chinese, egg rolls, assorted Restaurant Foods Unknown"
334536,"Restaurant, Chinese, fried rice, without meat",Restaurant Foods,133.0,174.0,3.84,32.5,3.19,0.0,0.62,59.3,0.0,361.0,69.0,11.0,0.46,9.7,44.0,0.69,22.0,0.0,0.0,0.0,1.308,0.0221,0.1868,0.0183,0,0,0,1,0,"Restaurant, Chinese, fried rice, without meat Restaurant Foods",Snack,Unknown,0.02887218045112782,0.023984962406015036,0.24436090225563908,4.401720212496838,False,False,False,"Restaurant, Chinese, fried rice, without meat Restaurant Foods Unknown"
167675,"Restaurant, Chinese, general tso's chicken",Restaurant Foods,535.0,1233.0,12.9,23.99,16.36,0.9,11.6,45.15,53.0,435.0,201.0,12.0,1.16,18.0,127.0,1.3,11.0,1.6,0.2,0.22,2.305,0.0105,0.0195,0.0133,0,0,0,0,0,"Restaurant, Chinese, general tso's chicken Restaurant Foods",Lunch,Unknown,0.02411214953271028,0.030579439252336447,0.044841121495327096,23.154929577464788,False,False,False,"Restaurant, Chinese, general tso's chicken Restaurant Foods Unknown"
167676,"Restaurant, Chinese, kung pao chicken",Restaurant Foods,604.0,129.0,9.76,6.87,6.98,1.5,3.03,74.78,26.0,402.0,218.0,20.0,0.76,24.0,94.0,0.74,65.0,7.1,0.0,0.11,0.214,0.0757,0.0533,0.0541,0,1,0,0,0,"Restaurant, Chinese, kung pao chicken Restaurant Foods",Snack,Unknown,0.016158940397350992,0.011556291390728477,0.011374172185430464,5.463786531130877,False,False,False,"Restaurant, Chinese, kung pao chicken Restaurant Foods Unknown"
167674,"Restaurant, Chinese, lemon chicken",Restaurant Foods,623.0,252.0,11.87,20.61,13.55,1.0,8.18,52.69,32.0,252.0,161.0,40.0,1.22,16.0,136.0,0.51,3.0,2.3,0.1,0.11,0.404,0.0471,0.0818,0.0538,0,0,0,0,0,"Restaurant, Chinese, lemon chicken Restaurant Foods",Lunch,Unknown,0.0190529695024077,0.021749598715890852,0.03308186195826645,5.4746904192917665,False,False,False,"Restaurant, Chinese, lemon chicken Restaurant Foods Unknown"
167679,"Restaurant, Chinese, orange chicken",Restaurant Foods,648.0,262.0,14.46,22.46,12.68,0.8,13.6,48.43,61.0,553.0,209.0,14.0,0.94,20.0,130.0,1.13,75.0,0.9,0.1,0.2,0.404,0.0552,0.0857,0.0484,0,0,0,0,0,"Restaurant, Chinese, orange chicken Restaurant Foods",Snack,Unknown,0.022314814814814815,0.019567901234567902,0.03466049382716049,5.282258064516129,False,False,False,"Restaurant, Chinese, orange chicken Restaurant Foods Unknown"
168087,"Restaurant, Chinese, sesame chicken",Restaurant Foods,547.0,1226.0,14.33,26.88,14.25,0.7,15.98,42.8,59.0,482.0,204.0,12.0,1.09,22.0,130.0,0.91,83.0,1.0,0.1,0.25,2.241,0.0117,0.0219,0.0116,0,0,0,0,0,"Restaurant, Chinese, sesame chicken Restaurant Foods",Lunch,Unknown,0.02619744058500914,0.026051188299817184,0.04914076782449726,22.106022358456546,False,False,False,"Restaurant, Chinese, sesame chicken Restaurant Foods Unknown"
168080,"Restaurant, Chinese, shrimp and vegetables",Restaurant Foods,601.0,327.0,5.9,4.52,4.05,1.4,2.16,84.06,36.0,375.0,192.0,36.0,0.72,16.0,74.0,0.49,66.0,11.3,0.0,0.21,0.544,0.018,0.0138,0.0124,0,1,0,1,0,"Restaurant, Chinese, shrimp and vegetables Restaurant Foods",Dinner,Unknown,0.009816971713810317,0.006738768718801996,0.007520798668885191,22.5984796129924,False,False,False,"Restaurant, Chinese, shrimp and vegetables Restaurant Foods Unknown"
168081,"Restaurant, Chinese, sweet and sour chicken",Restaurant Foods,706.0,250.0,10.1,23.86,12.65,1.0,11.47,52.17,27.0,246.0,158.0,45.0,2.12,15.0,135.0,0.42,18.0,2.4,0.2,0.09,0.354,0.0404,0.0954,0.0506,0,0,0,0,0,"Restaurant, Chinese, sweet and sour chicken Restaurant Foods",Lunch,Unknown,0.014305949008498584,0.017917847025495752,0.03379603399433428,5.36365586783952,False,False,False,"Restaurant, Chinese, sweet and sour chicken Restaurant Foods Unknown"
746774,"Restaurant, Chinese, sweet and sour pork",Restaurant Foods,611.0,260.0,8.88,25.5,13.6,1.0,10.3,50.8,24.0,304.0,152.0,46.0,3.07,13.0,133.0,1.07,29.0,2.3,0.0,0.19,0.426,0.0342,0.0981,0.0523,0,0,0,0,0,"Restaurant, Chinese, sweet and sour pork Restaurant Foods",Lunch,Unknown,0.014533551554828153,0.02225859247135843,0.041734860883797055,5.418924551896623,False,False,False,"Restaurant, Chinese, sweet and sour pork Restaurant Foods Unknown"
168084,"Restaurant, Chinese, vegetable chow mein, without meat or noodles",Restaurant Foods,777.0,182.0,1.34,5.74,1.68,1.2,2.63,90.08,0.0,344.0,136.0,25.0,0.42,9.0,30.0,0.19,13.0,7.2,0.0,0.0,0.234,0.0074,0.0315,0.0092,0,1,0,1,0,"Restaurant, Chinese, vegetable chow mein, without meat or noodles Restaurant Foods",Lunch,Unknown,0.0017245817245817247,0.002162162162162162,0.007387387387387387,20.77625570776256,False,False,False,"Restaurant, Chinese, vegetable chow mein, without meat or noodles Restaurant Foods Unknown"
167677,"Restaurant, Chinese, vegetable lo mein, without meat",Restaurant Foods,741.0,121.0,4.77,20.16,2.35,1.3,2.63,71.33,0.0,430.0,105.0,21.0,1.07,14.0,45.0,0.36,9.0,1.7,0.1,0.0,0.163,0.0394,0.1666,0.0194,0,0,0,1,0,"Restaurant, Chinese, vegetable lo mein, without meat Restaurant Foods",Snack,Unknown,0.006437246963562753,0.0031713900134952766,0.027206477732793524,4.435483870967742,False,False,False,"Restaurant, Chinese, vegetable lo mein, without meat Restaurant Foods Unknown"
169038,"Restaurant, Italian, cheese ravioli with marinara sauce",Restaurant Foods,427.0,642.0,7.07,18.5,5.7,1.2,4.5,67.29,26.0,306.0,195.0,120.0,0.82,22.0,121.0,0.74,53.0,0.0,0.0,0.36,1.504,0.011,0.0288,0.0089,0,0,0,0,0,"Restaurant, Italian, cheese ravioli with marinara sauce Restaurant Foods",Breakfast,Unknown,0.016557377049180328,0.013348946135831381,0.04332552693208431,20.53086024944036,False,False,False,"Restaurant, Italian, cheese ravioli with marinara sauce Restaurant Foods Unknown"
168062,"Restaurant, Italian, chicken parmesan without pasta",Restaurant Foods,301.0,854.0,16.17,10.92,10.64,0.9,2.79,59.88,54.0,536.0,293.0,106.0,0.68,26.0,227.0,0.95,45.0,0.0,0.0,0.4,2.837,0.0189,0.0128,0.0125,0,1,0,0,0,"Restaurant, Italian, chicken parmesan without pasta Restaurant Foods",Lunch,Unknown,0.053720930232558146,0.035348837209302326,0.03627906976744186,22.63450834879406,False,False,False,"Restaurant, Italian, chicken parmesan without pasta Restaurant Foods Unknown"
169850,"Restaurant, Italian, lasagna with meat",Restaurant Foods,457.0,185.0,10.83,11.36,10.69,1.5,3.15,64.87,36.0,466.0,255.0,197.0,0.79,22.0,178.0,1.32,81.0,0.7,0.0,0.66,0.405,0.0585,0.0614,0.0578,0,1,0,0,0,"Restaurant, Italian, lasagna with meat Restaurant Foods",Lunch,Unknown,0.023698030634573305,0.023391684901531727,0.02485776805251641,5.626520681265208,False,False,False,"Restaurant, Italian, lasagna with meat Restaurant Foods Unknown"
167680,"Restaurant, Italian, spaghetti with meat sauce",Restaurant Foods,554.0,121.0,5.79,16.4,3.59,1.6,1.82,73.16,9.0,230.0,172.0,17.0,0.97,17.0,59.0,0.69,12.0,0.7,0.0,0.17,0.218,0.0479,0.1355,0.0297,0,0,0,1,0,"Restaurant, Italian, spaghetti with meat sauce Restaurant Foods",Snack,Unknown,0.010451263537906137,0.00648014440433213,0.029602888086642597,4.693560899922421,False,False,False,"Restaurant, Italian, spaghetti with meat sauce Restaurant Foods Unknown"
169033,"Restaurant, Italian, spaghetti with pomodoro sauce (no meat)",Restaurant Foods,510.0,104.0,3.9,17.77,1.89,1.7,1.82,75.56,0.0,191.0,140.0,15.0,0.9,16.0,44.0,0.35,10.0,1.1,0.0,0.0,0.204,0.0375,0.1709,0.0182,0,0,0,1,0,"Restaurant, Italian, spaghetti with pomodoro sauce (no meat) Restaurant Foods",Snack,Unknown,0.007647058823529411,0.0037058823529411765,0.03484313725490196,4.4142614601018675,False,False,False,"Restaurant, Italian, spaghetti with pomodoro sauce (no meat) Restaurant Foods Unknown"
168064,"Restaurant, Latino, Arroz con frijoles negros (rice and black beans)",Restaurant Foods,461.0,151.0,4.64,24.4,3.85,3.4,0.86,65.47,0.0,420.0,224.0,37.0,1.57,26.0,87.0,0.74,0.0,0.0,0.0,0.0,0.328,0.0307,0.1616,0.0255,0,0,0,1,0,"Restaurant, Latino, Arroz con frijoles negros (rice and black beans) Restaurant Foods",Snack,Unknown,0.010065075921908893,0.008351409978308025,0.052928416485900215,4.591061112800243,False,False,False,"Restaurant, Latino, Arroz con frijoles negros (rice and black beans) Restaurant Foods Unknown"
168066,"Restaurant, Latino, Arroz con grandules (rice and pigeonpeas)",Restaurant Foods,653.0,182.0,3.5,30.75,4.98,1.4,0.0,58.87,0.0,583.0,84.0,8.0,0.29,14.0,54.0,0.74,0.0,0.0,0.0,0.0,0.279,0.0192,0.169,0.0274,0,0,0,1,0,"Restaurant, Latino, Arroz con grandules (rice and pigeonpeas) Restaurant Foods",Lunch,Unknown,0.005359877488514548,0.00762633996937213,0.04709035222052067,4.639306653071628,False,False,False,"Restaurant, Latino, Arroz con grandules (rice and pigeonpeas) Restaurant Foods Unknown"
168065,"Restaurant, Latino, Arroz con habichuelas colorados (Rice And Red Beans)",Restaurant Foods,590.0,594.0,3.96,23.74,3.46,2.6,0.15,67.27,0.0,370.0,194.0,15.0,1.22,21.0,75.0,0.71,0.0,0.0,0.0,0.0,1.007,0.0067,0.04,0.0058,0,0,0,1,0,"Restaurant, Latino, Arroz con habichuelas colorados (Rice And Red Beans) Restaurant Foods",Lunch,Unknown,0.006711864406779661,0.005864406779661017,0.04023728813559322,19.062901155327342,False,False,False,"Restaurant, Latino, Arroz con habichuelas colorados (Rice And Red Beans) Restaurant Foods Unknown"
168070,"Restaurant, Latino, arepa (unleavened cornmeal bread)",Restaurant Foods,98.0,219.0,5.48,37.14,5.38,2.6,0.87,50.8,5.0,270.0,88.0,89.0,1.04,27.0,117.0,0.8,61.0,0.0,0.0,0.0,2.235,0.025,0.1696,0.0246,0,0,0,0,0,"Restaurant, Latino, arepa (unleavened cornmeal bread) Restaurant Foods",Breakfast,Unknown,0.05591836734693878,0.05489795918367347,0.3789795918367347,4.562499999999999,False,False,False,"Restaurant, Latino, arepa (unleavened cornmeal bread) Restaurant Foods Unknown"
168063,"Restaurant, Latino, arroz con leche (rice pudding)",Restaurant Foods,283.0,610.0,3.2,24.92,3.69,0.5,15.26,67.39,8.0,106.0,142.0,90.0,0.23,11.0,83.0,0.5,0.0,0.0,0.0,0.08,2.155,0.0052,0.0409,0.006,0,0,0,1,0,"Restaurant, Latino, arroz con leche (rice pudding) Restaurant Foods",Lunch,Unknown,0.011307420494699648,0.01303886925795053,0.0880565371024735,19.176359635334798,False,False,False,"Restaurant, Latino, arroz con leche (rice pudding) Restaurant Foods Unknown"
168068,"Restaurant, Latino, black bean soup",Restaurant Foods,246.0,103.0,5.1,14.79,2.57,4.9,0.89,75.91,1.0,311.0,340.0,42.0,1.76,41.0,109.0,0.67,1.0,0.0,0.0,0.0,0.419,0.0495,0.1436,0.025,0,1,0,1,0,"Restaurant, Latino, black bean soup Restaurant Foods",Snack,Unknown,0.02073170731707317,0.010447154471544715,0.06012195121951219,4.58593054318789,False,False,False,"Restaurant, Latino, black bean soup Restaurant Foods Unknown"
168071,"Restaurant, Latino, bunuelos (fried yeast bread)",Restaurant Foods,70.0,1935.0,8.02,48.57,26.24,1.5,12.24,15.3,0.0,418.0,104.0,215.0,1.78,19.0,157.0,0.91,0.0,0.0,0.0,0.0,27.643,0.0041,0.0251,0.0136,0,0,0,0,0,"Restaurant, Latino, bunuelos (fried yeast bread) Restaurant Foods",Breakfast,Unknown,0.11457142857142856,0.37485714285714283,0.6938571428571428,23.36110105034408,False,False,False,"Restaurant, Latino, bunuelos (fried yeast bread) Restaurant Foods Unknown"
167659,"Restaurant, Latino, chicken and rice, entree, prepared",Restaurant Foods,141.0,727.0,12.02,20.03,5.06,1.2,0.55,61.12,36.0,518.0,184.0,18.0,0.95,18.0,122.0,0.78,0.0,0.0,0.0,0.16,5.156,0.0165,0.0276,0.007,0,0,0,0,0,"Restaurant, Latino, chicken and rice, entree, prepared Restaurant Foods",Lunch,Unknown,0.08524822695035461,0.03588652482269503,0.1420567375886525,19.590406898410134,False,False,False,"Restaurant, Latino, chicken and rice, entree, prepared Restaurant Foods Unknown"
167660,"Restaurant, Latino, empanadas, beef, prepared",Restaurant Foods,89.0,335.0,11.31,31.19,18.37,2.0,1.84,37.5,26.0,440.0,190.0,20.0,2.7,21.0,103.0,1.86,18.0,0.7,0.2,0.76,3.764,0.0338,0.0931,0.0548,0,0,0,0,0,"Restaurant, Latino, empanadas, beef, prepared Restaurant Foods",Dinner,Unknown,0.12707865168539326,0.2064044943820225,0.3504494382022472,5.5035321176277305,False,False,False,"Restaurant, Latino, empanadas, beef, prepared Restaurant Foods Unknown"
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",Restaurant Foods,126.0,229.0,5.59,31.5,9.01,5.8,1.3,52.2,0.0,305.0,305.0,51.0,1.46,53.6,144.0,0.94,0.0,0.0,0.0,0.0,1.817,0.0244,0.1376,0.0393,0,0,1,0,0,"Restaurant, Latino, pupusas con frijoles (pupusas, bean) Restaurant Foods",Lunch,Unknown,0.044365079365079364,0.0715079365079365,0.25,4.967462039045553,False,False,False,"Restaurant, Latino, pupusas con frijoles (pupusas, bean) Restaurant Foods Unknown"
167662,"Restaurant, Latino, pupusas con queso (pupusas, cheese)",Restaurant Foods,117.0,256.0,11.72,22.39,13.25,2.9,1.2,50.36,32.0,400.0,120.0,325.0,0.56,36.0,271.0,1.87,89.0,0.0,1.2,0.45,2.188,0.0458,0.0875,0.0518,0,0,0,0,0,"Restaurant, Latino, pupusas con queso (pupusas, cheese) Restaurant Foods",Breakfast,Unknown,0.10017094017094018,0.11324786324786325,0.19136752136752136,5.405405405405405,False,False,False,"Restaurant, Latino, pupusas con queso (pupusas, cheese) Restaurant Foods Unknown"
167663,"Restaurant, Latino, pupusas del cerdo (pupusas, pork)",Restaurant Foods,122.0,971.0,11.51,23.02,10.43,2.6,1.45,53.12,29.0,426.0,255.0,49.0,1.01,38.0,162.0,1.62,10.0,0.1,0.7,0.28,7.959,0.0119,0.0237,0.0107,0,0,0,0,0,"Restaurant, Latino, pupusas del cerdo (pupusas, pork) Restaurant Foods",Lunch,Unknown,0.09434426229508197,0.08549180327868852,0.18868852459016394,21.59697508896797,False,False,False,"Restaurant, Latino, pupusas del cerdo (pupusas, pork) Restaurant Foods Unknown"
167664,"Restaurant, Latino, tamale, corn",Restaurant Foods,166.0,186.0,3.48,26.68,7.21,3.2,7.42,61.32,17.0,277.0,186.0,24.0,0.53,29.0,93.0,0.62,2.0,0.2,0.4,0.0,1.12,0.0187,0.1434,0.0388,0,0,0,0,0,"Restaurant, Latino, tamale, corn Restaurant Foods",Lunch,Unknown,0.020963855421686748,0.043433734939759036,0.16072289156626507,4.977254482204978,False,False,False,"Restaurant, Latino, tamale, corn Restaurant Foods Unknown"
334628,"Restaurant, Latino, tamale, pork",Restaurant Foods,142.0,728.0,7.38,15.8,9.04,2.4,0.46,66.0,20.0,473.0,152.0,75.0,0.87,26.2,120.0,1.2,12.0,0.0,0.0,0.12,5.127,0.0101,0.0217,0.0124,0,0,0,0,0,"Restaurant, Latino, tamale, pork Restaurant Foods",Lunch,Unknown,0.05197183098591549,0.0636619718309859,0.11126760563380282,22.594661700806952,False,False,False,"Restaurant, Latino, tamale, pork Restaurant Foods Unknown"
168069,"Restaurant, Latino, tripe soup",Restaurant Foods,200.0,309.0,8.61,4.07,2.58,0.0,0.0,83.41,59.0,411.0,81.0,22.0,0.68,10.0,42.0,1.06,0.0,0.0,0.0,0.45,1.545,0.0279,0.0132,0.0083,0,1,0,1,0,"Restaurant, Latino, tripe soup Restaurant Foods",Lunch,Unknown,0.04305,0.0129,0.02035,20.249017038007864,False,False,False,"Restaurant, Latino, tripe soup Restaurant Foods Unknown"
169855,"Restaurant, Mexican, cheese enchilada",Restaurant Foods,365.0,273.0,11.24,15.45,18.47,1.9,2.6,52.38,42.0,528.0,140.0,314.0,0.66,29.0,268.0,1.83,205.0,0.0,0.0,0.86,0.748,0.0412,0.0566,0.0677,0,0,0,0,0,"Restaurant, Mexican, cheese enchilada Restaurant Foods",Breakfast,Unknown,0.030794520547945205,0.05060273972602739,0.04232876712328767,6.04517271922055,False,False,False,"Restaurant, Mexican, cheese enchilada Restaurant Foods Unknown"
169035,"Restaurant, Mexican, cheese quesadilla",Restaurant Foods,279.0,368.0,15.93,24.11,23.08,1.7,2.21,33.75,52.0,701.0,102.0,430.0,1.52,24.0,347.0,2.16,155.0,0.0,0.0,0.99,1.319,0.0433,0.0655,0.0627,0,0,0,0,1,"Restaurant, Mexican, cheese quesadilla Restaurant Foods",Breakfast,Unknown,0.05709677419354839,0.08272401433691756,0.086415770609319,5.830164765525982,False,False,False,"Restaurant, Mexican, cheese quesadilla Restaurant Foods Unknown"
